Retailer,Retailer ID,Date,Month,Region,State,Beverage Brand,Price per Unit,Units Sold
Sodapop,1185732,2022-12-09,1900-01-12,Midwest,Wisconsin,Sprite,0.5,3500
Sodapop,1185732,2022-12-09,1900-01-12,Midwest,Wisconsin,Fanta,0.5,3000
Sodapop,1185732,2022-12-09,1900-01-12,Midwest,Wisconsin,Powerade,0.6,3000
Sodapop,1185732,2022-12-09,1900-01-12,Midwest,Wisconsin,Dasani Water,0.6499999999999999,4000
Sodapop,1185732,2022-01-17,1900-01-01,Midwest,Indiana,Coca-Cola,0.35000000000000003,5000
Sodapop,1185732,2022-01-17,1900-01-01,Midwest,Indiana,Diet Coke,0.35000000000000003,3000
Sodapop,1185732,2022-01-17,1900-01-01,Midwest,Indiana,Sprite,0.25000000000000006,3000
Sodapop,1185732,2022-01-17,1900-01-01,Midwest,Indiana,Fanta,0.30000000000000004,1500
Sodapop,1185732,2022-01-17,1900-01-01,Midwest,Indiana,Powerade,0.44999999999999996,2000
Sodapop,1185732,2022-01-17,1900-01-01,Midwest,Indiana,Dasani Water,0.35000000000000003,3000
Sodapop,1185732,2022-02-17,1900-01-02,Midwest,Indiana,Coca-Cola,0.35000000000000003,5500
Sodapop,1185732,2022-02-17,1900-01-02,Midwest,Indiana,Diet Coke,0.4,2000
Sodapop,1185732,2022-02-17,1900-01-02,Midwest,Indiana,Sprite,0.30000000000000004,3000
Sodapop,1185732,2022-02-17,1900-01-02,Midwest,Indiana,Fanta,0.35000000000000003,1750
Sodapop,1185732,2022-02-17,1900-01-02,Midwest,Indiana,Powerade,0.49999999999999994,2500
Sodapop,1185732,2022-02-17,1900-01-02,Midwest,Indiana,Dasani Water,0.24999999999999994,3500
Sodapop,1185732,2022-03-16,1900-01-03,Midwest,Indiana,Coca-Cola,0.30000000000000004,5700
Sodapop,1185732,2022-03-16,1900-01-03,Midwest,Indiana,Diet Coke,0.30000000000000004,2750
Sodapop,1185732,2022-03-16,1900-01-03,Midwest,Indiana,Sprite,0.2,3250
Sodapop,1185732,2022-03-16,1900-01-03,Midwest,Indiana,Fanta,0.24999999999999994,1750
Sodapop,1185732,2022-03-16,1900-01-03,Midwest,Indiana,Powerade,0.4,2250
Sodapop,1185732,2022-03-16,1900-01-03,Midwest,Indiana,Dasani Water,0.30000000000000004,3250
Sodapop,1185732,2022-04-17,1900-01-04,Midwest,Indiana,Coca-Cola,0.30000000000000004,5500
Sodapop,1185732,2022-04-17,1900-01-04,Midwest,Indiana,Diet Coke,0.30000000000000004,2500
Sodapop,1185732,2022-04-17,1900-01-04,Midwest,Indiana,Sprite,0.2,2500
Sodapop,1185732,2022-04-17,1900-01-04,Midwest,Indiana,Fanta,0.24999999999999994,1750
Sodapop,1185732,2022-04-17,1900-01-04,Midwest,Indiana,Powerade,0.65,2000
Sodapop,1185732,2022-04-17,1900-01-04,Midwest,Indiana,Dasani Water,0.5,3250
Sodapop,1185732,2022-05-18,1900-01-05,Midwest,Indiana,Coca-Cola,0.6,5950
Sodapop,1185732,2022-05-18,1900-01-05,Midwest,Indiana,Diet Coke,0.4,3000
Sodapop,1185732,2022-05-18,1900-01-05,Midwest,Indiana,Sprite,0.35000000000000003,2750
Sodapop,1185732,2022-05-18,1900-01-05,Midwest,Indiana,Fanta,0.35000000000000003,2000
Sodapop,1185732,2022-05-18,1900-01-05,Midwest,Indiana,Powerade,0.44999999999999996,2250
Sodapop,1185732,2022-05-18,1900-01-05,Midwest,Indiana,Dasani Water,0.5499999999999999,3500
Sodapop,1185732,2022-06-17,1900-01-06,Midwest,Indiana,Coca-Cola,0.45,6000
Sodapop,1185732,2022-06-17,1900-01-06,Midwest,Indiana,Diet Coke,0.4000000000000001,4250
Sodapop,1185732,2022-06-17,1900-01-06,Midwest,Indiana,Sprite,0.35000000000000003,3000
Sodapop,1185732,2022-06-17,1900-01-06,Midwest,Indiana,Fanta,0.35000000000000003,2750
Sodapop,1185732,2022-06-17,1900-01-06,Midwest,Indiana,Powerade,0.45,2750
Sodapop,1185732,2022-06-17,1900-01-06,Midwest,Indiana,Dasani Water,0.6500000000000001,4250
Sodapop,1185732,2022-07-16,1900-01-07,Midwest,Indiana,Coca-Cola,0.6000000000000001,6500
Sodapop,1185732,2022-07-16,1900-01-07,Midwest,Indiana,Diet Coke,0.5500000000000002,4000
Sodapop,1185732,2022-07-16,1900-01-07,Midwest,Indiana,Sprite,0.5,3250
Sodapop,1185732,2022-07-16,1900-01-07,Midwest,Indiana,Fanta,0.5,2750
Sodapop,1185732,2022-07-16,1900-01-07,Midwest,Indiana,Powerade,0.6000000000000001,3000
Sodapop,1185732,2022-07-16,1900-01-07,Midwest,Indiana,Dasani Water,0.6500000000000001,4750
Sodapop,1185732,2022-08-17,1900-01-08,Midwest,Indiana,Coca-Cola,0.5,5250
Sodapop,1185732,2022-08-17,1900-01-08,Midwest,Indiana,Diet Coke,0.45000000000000007,3000
Sodapop,1185732,2022-08-17,1900-01-08,Midwest,Indiana,Sprite,0.4,3000
Sodapop,1185732,2022-08-17,1900-01-08,Midwest,Indiana,Fanta,0.4,2750
Sodapop,1185732,2022-08-17,1900-01-08,Midwest,Indiana,Powerade,0.5,2500
Sodapop,1185732,2022-08-17,1900-01-08,Midwest,Indiana,Dasani Water,0.55,4250
Sodapop,1185732,2022-09-18,1900-01-09,Midwest,Indiana,Coca-Cola,0.35000000000000003,5500
Sodapop,1185732,2022-09-18,1900-01-09,Midwest,Indiana,Diet Coke,0.3000000000000001,3500
Sodapop,1185732,2022-09-18,1900-01-09,Midwest,Indiana,Sprite,0.25000000000000006,2500
Sodapop,1185732,2022-09-18,1900-01-09,Midwest,Indiana,Fanta,0.25000000000000006,2250
Sodapop,1185732,2022-09-18,1900-01-09,Midwest,Indiana,Powerade,0.35000000000000003,2250
Sodapop,1185732,2022-09-18,1900-01-09,Midwest,Indiana,Dasani Water,0.4,3000
Sodapop,1185732,2022-10-17,1900-01-10,Midwest,Indiana,Coca-Cola,0.44999999999999996,4250
Sodapop,1185732,2022-10-17,1900-01-10,Midwest,Indiana,Diet Coke,0.35000000000000003,2750
Sodapop,1185732,2022-10-17,1900-01-10,Midwest,Indiana,Sprite,0.35000000000000003,1750
Sodapop,1185732,2022-10-17,1900-01-10,Midwest,Indiana,Fanta,0.35000000000000003,1750
Sodapop,1185732,2022-10-17,1900-01-10,Midwest,Indiana,Powerade,0.44999999999999996,1750
Sodapop,1185732,2022-10-17,1900-01-10,Midwest,Indiana,Dasani Water,0.49999999999999983,3000
Sodapop,1185732,2022-11-17,1900-01-11,Midwest,Indiana,Coca-Cola,0.44999999999999996,4500
Sodapop,1185732,2022-11-17,1900-01-11,Midwest,Indiana,Diet Coke,0.35000000000000003,3500
Sodapop,1185732,2022-11-17,1900-01-11,Midwest,Indiana,Sprite,0.35000000000000003,2950
Sodapop,1185732,2022-11-17,1900-01-11,Midwest,Indiana,Fanta,0.4,3250
Sodapop,1185732,2022-11-17,1900-01-11,Midwest,Indiana,Powerade,0.65,3000
Sodapop,1185732,2022-11-17,1900-01-11,Midwest,Indiana,Dasani Water,0.7,4000
Sodapop,1185732,2022-12-16,1900-01-12,Midwest,Indiana,Coca-Cola,0.65,6500
Sodapop,1185732,2022-12-16,1900-01-12,Midwest,Indiana,Diet Coke,0.55,4500
Sodapop,1185732,2022-12-16,1900-01-12,Midwest,Indiana,Sprite,0.55,4000
Sodapop,1185732,2022-12-16,1900-01-12,Midwest,Indiana,Fanta,0.55,3500
Sodapop,1185732,2022-12-16,1900-01-12,Midwest,Indiana,Powerade,0.65,3500
Sodapop,1185732,2022-12-16,1900-01-12,Midwest,Indiana,Dasani Water,0.7,4500
Sodapop,1185732,2022-01-24,1900-01-01,Northeast,West Virginia,Coca-Cola,0.35000000000000003,4250
Sodapop,1185732,2022-01-24,1900-01-01,Northeast,West Virginia,Diet Coke,0.35000000000000003,2250
Sodapop,1185732,2022-01-24,1900-01-01,Northeast,West Virginia,Sprite,0.25000000000000006,2250
Sodapop,1185732,2022-01-24,1900-01-01,Northeast,West Virginia,Fanta,0.3,750
Sodapop,1185732,2022-01-24,1900-01-01,Northeast,West Virginia,Powerade,0.45,1250
Sodapop,1185732,2022-01-24,1900-01-01,Northeast,West Virginia,Dasani Water,0.35000000000000003,2250
Sodapop,1185732,2022-02-22,1900-01-02,Northeast,West Virginia,Coca-Cola,0.35000000000000003,4750
Sodapop,1185732,2022-02-22,1900-01-02,Northeast,West Virginia,Diet Coke,0.35000000000000003,1250
Sodapop,1185732,2022-02-22,1900-01-02,Northeast,West Virginia,Sprite,0.25000000000000006,1750
Sodapop,1185732,2022-02-22,1900-01-02,Northeast,West Virginia,Fanta,0.3,500
Sodapop,1185732,2022-02-22,1900-01-02,Northeast,West Virginia,Powerade,0.45,1250
Sodapop,1185732,2022-02-22,1900-01-02,Northeast,West Virginia,Dasani Water,0.35000000000000003,2250
Sodapop,1185732,2022-03-20,1900-01-03,Northeast,West Virginia,Coca-Cola,0.35000000000000003,4450
Sodapop,1185732,2022-03-20,1900-01-03,Northeast,West Virginia,Diet Coke,0.35000000000000003,1500
Sodapop,1185732,2022-03-20,1900-01-03,Northeast,West Virginia,Sprite,0.25000000000000006,1750
Sodapop,1185732,2022-03-20,1900-01-03,Northeast,West Virginia,Fanta,0.3,250
Sodapop,1185732,2022-03-20,1900-01-03,Northeast,West Virginia,Powerade,0.45,750
Sodapop,1185732,2022-03-20,1900-01-03,Northeast,West Virginia,Dasani Water,0.35000000000000003,1750
Sodapop,1185732,2022-04-21,1900-01-04,Northeast,West Virginia,Coca-Cola,0.35000000000000003,4250
Sodapop,1185732,2022-04-21,1900-01-04,Northeast,West Virginia,Diet Coke,0.35000000000000003,1250
Sodapop,1185732,2022-04-21,1900-01-04,Northeast,West Virginia,Sprite,0.25000000000000006,1250
Sodapop,1185732,2022-04-21,1900-01-04,Northeast,West Virginia,Fanta,0.3,500
Sodapop,1185732,2022-04-21,1900-01-04,Northeast,West Virginia,Powerade,0.45,500
Sodapop,1185732,2022-04-21,1900-01-04,Northeast,West Virginia,Dasani Water,0.35000000000000003,2000
Sodapop,1185732,2022-05-20,1900-01-05,Northeast,West Virginia,Coca-Cola,0.49999999999999994,4700
Sodapop,1185732,2022-05-20,1900-01-05,Northeast,West Virginia,Diet Coke,0.45,1750
Sodapop,1185732,2022-05-20,1900-01-05,Northeast,West Virginia,Sprite,0.4,1500
Sodapop,1185732,2022-05-20,1900-01-05,Northeast,West Virginia,Fanta,0.4,1000
Sodapop,1185732,2022-05-20,1900-01-05,Northeast,West Virginia,Powerade,0.49999999999999994,1250
Sodapop,1185732,2022-05-20,1900-01-05,Northeast,West Virginia,Dasani Water,0.5499999999999999,2500
Sodapop,1185732,2022-06-22,1900-01-06,Northeast,West Virginia,Coca-Cola,0.49999999999999994,5000
Sodapop,1185732,2022-06-22,1900-01-06,Northeast,West Virginia,Diet Coke,0.45,2500
Sodapop,1185732,2022-06-22,1900-01-06,Northeast,West Virginia,Sprite,0.4,1750
Sodapop,1185732,2022-06-22,1900-01-06,Northeast,West Virginia,Fanta,0.4,1500
Sodapop,1185732,2022-06-22,1900-01-06,Northeast,West Virginia,Powerade,0.49999999999999994,1500
Sodapop,1185732,2022-06-22,1900-01-06,Northeast,West Virginia,Dasani Water,0.5499999999999999,3000
Sodapop,1185732,2022-07-20,1900-01-07,Northeast,West Virginia,Coca-Cola,0.49999999999999994,5250
Sodapop,1185732,2022-07-20,1900-01-07,Northeast,West Virginia,Diet Coke,0.45,2750
Sodapop,1185732,2022-07-20,1900-01-07,Northeast,West Virginia,Sprite,0.4,2000
Sodapop,1185732,2022-07-20,1900-01-07,Northeast,West Virginia,Fanta,0.4,1500
Sodapop,1185732,2022-07-20,1900-01-07,Northeast,West Virginia,Powerade,0.49999999999999994,1750
Sodapop,1185732,2022-07-20,1900-01-07,Northeast,West Virginia,Dasani Water,0.5499999999999999,3500
Sodapop,1185732,2022-08-21,1900-01-08,Northeast,West Virginia,Coca-Cola,0.49999999999999994,5000
Sodapop,1185732,2022-08-21,1900-01-08,Northeast,West Virginia,Diet Coke,0.45,2750
Sodapop,1185732,2022-08-21,1900-01-08,Northeast,West Virginia,Sprite,0.4,2000
Sodapop,1185732,2022-08-21,1900-01-08,Northeast,West Virginia,Fanta,0.4,1500
Sodapop,1185732,2022-08-21,1900-01-08,Northeast,West Virginia,Powerade,0.49999999999999994,1250
Sodapop,1185732,2022-08-21,1900-01-08,Northeast,West Virginia,Dasani Water,0.5499999999999999,3000
Sodapop,1185732,2022-09-20,1900-01-09,Northeast,West Virginia,Coca-Cola,0.49999999999999994,4250
Sodapop,1185732,2022-09-20,1900-01-09,Northeast,West Virginia,Diet Coke,0.45,2250
Sodapop,1185732,2022-09-20,1900-01-09,Northeast,West Virginia,Sprite,0.4,1250
Sodapop,1185732,2022-09-20,1900-01-09,Northeast,West Virginia,Fanta,0.4,1000
Sodapop,1185732,2022-09-20,1900-01-09,Northeast,West Virginia,Powerade,0.49999999999999994,1000
Sodapop,1185732,2022-09-20,1900-01-09,Northeast,West Virginia,Dasani Water,0.5499999999999999,2000
Sodapop,1185732,2022-10-22,1900-01-10,Northeast,West Virginia,Coca-Cola,0.5499999999999999,3750
Sodapop,1185732,2022-10-22,1900-01-10,Northeast,West Virginia,Diet Coke,0.5,2000
Sodapop,1185732,2022-10-22,1900-01-10,Northeast,West Virginia,Sprite,0.5,1000
Sodapop,1185732,2022-10-22,1900-01-10,Northeast,West Virginia,Fanta,0.5,750
Sodapop,1185732,2022-10-22,1900-01-10,Northeast,West Virginia,Powerade,0.6,750
Sodapop,1185732,2022-10-22,1900-01-10,Northeast,West Virginia,Dasani Water,0.6499999999999999,2000
Sodapop,1185732,2022-11-21,1900-01-11,Northeast,West Virginia,Coca-Cola,0.6,3500
Sodapop,1185732,2022-11-21,1900-01-11,Northeast,West Virginia,Diet Coke,0.5,1750
Sodapop,1185732,2022-11-21,1900-01-11,Northeast,West Virginia,Sprite,0.5,1700
Sodapop,1185732,2022-11-21,1900-01-11,Northeast,West Virginia,Fanta,0.5,1500
Sodapop,1185732,2022-11-21,1900-01-11,Northeast,West Virginia,Powerade,0.6,1250
Sodapop,1185732,2022-11-21,1900-01-11,Northeast,West Virginia,Dasani Water,0.6499999999999999,2250
Sodapop,1185732,2022-12-20,1900-01-12,Northeast,West Virginia,Coca-Cola,0.6,4500
Sodapop,1185732,2022-12-20,1900-01-12,Northeast,West Virginia,Diet Coke,0.5,2500
Sodapop,1185732,2022-12-20,1900-01-12,Northeast,West Virginia,Sprite,0.5,2250
Sodapop,1185732,2022-12-20,1900-01-12,Northeast,West Virginia,Fanta,0.5,1750
Sodapop,1185732,2022-12-20,1900-01-12,Northeast,West Virginia,Powerade,0.6,1750
Sodapop,1185732,2022-12-20,1900-01-12,Northeast,West Virginia,Dasani Water,0.6499999999999999,2750
Sodapop,1185732,2022-01-17,1900-01-01,Northeast,Maryland,Coca-Cola,0.4,5250
Sodapop,1185732,2022-01-17,1900-01-01,Northeast,Maryland,Diet Coke,0.4,3250
Sodapop,1185732,2022-01-17,1900-01-01,Northeast,Maryland,Sprite,0.30000000000000004,3250
Sodapop,1185732,2022-01-17,1900-01-01,Northeast,Maryland,Fanta,0.35,1750
Sodapop,1185732,2022-01-17,1900-01-01,Northeast,Maryland,Powerade,0.5,2250
Sodapop,1185732,2022-01-17,1900-01-01,Northeast,Maryland,Dasani Water,0.4,3250
Sodapop,1185732,2022-02-15,1900-01-02,Northeast,Maryland,Coca-Cola,0.4,5750
Sodapop,1185732,2022-02-15,1900-01-02,Northeast,Maryland,Diet Coke,0.4,2250
Sodapop,1185732,2022-02-15,1900-01-02,Northeast,Maryland,Sprite,0.30000000000000004,2750
Sodapop,1185732,2022-02-15,1900-01-02,Northeast,Maryland,Fanta,0.35,1500
Sodapop,1185732,2022-02-15,1900-01-02,Northeast,Maryland,Powerade,0.5,2250
Sodapop,1185732,2022-02-15,1900-01-02,Northeast,Maryland,Dasani Water,0.4,3250
Sodapop,1185732,2022-03-13,1900-01-03,Northeast,Maryland,Coca-Cola,0.4,5450
Sodapop,1185732,2022-03-13,1900-01-03,Northeast,Maryland,Diet Coke,0.4,2500
Sodapop,1185732,2022-03-13,1900-01-03,Northeast,Maryland,Sprite,0.30000000000000004,2750
Sodapop,1185732,2022-03-13,1900-01-03,Northeast,Maryland,Fanta,0.35,1250
Sodapop,1185732,2022-03-13,1900-01-03,Northeast,Maryland,Powerade,0.5,1750
Sodapop,1185732,2022-03-13,1900-01-03,Northeast,Maryland,Dasani Water,0.4,2750
Sodapop,1185732,2022-04-14,1900-01-04,Northeast,Maryland,Coca-Cola,0.4,5250
Sodapop,1185732,2022-04-14,1900-01-04,Northeast,Maryland,Diet Coke,0.4,2250
Sodapop,1185732,2022-04-14,1900-01-04,Northeast,Maryland,Sprite,0.30000000000000004,2250
Sodapop,1185732,2022-04-14,1900-01-04,Northeast,Maryland,Fanta,0.35,1500
Sodapop,1185732,2022-04-14,1900-01-04,Northeast,Maryland,Powerade,0.5,1500
Sodapop,1185732,2022-04-14,1900-01-04,Northeast,Maryland,Dasani Water,0.4,3000
Sodapop,1185732,2022-05-13,1900-01-05,Northeast,Maryland,Coca-Cola,0.5499999999999999,5700
Sodapop,1185732,2022-05-13,1900-01-05,Northeast,Maryland,Diet Coke,0.5,2750
Sodapop,1185732,2022-05-13,1900-01-05,Northeast,Maryland,Sprite,0.45,3000
Sodapop,1185732,2022-05-13,1900-01-05,Northeast,Maryland,Fanta,0.45,2500
Sodapop,1185732,2022-05-13,1900-01-05,Northeast,Maryland,Powerade,0.5499999999999999,2750
Sodapop,1185732,2022-05-13,1900-01-05,Northeast,Maryland,Dasani Water,0.6,4000
Sodapop,1185732,2022-06-15,1900-01-06,Northeast,Maryland,Coca-Cola,0.5499999999999999,6500
Sodapop,1185732,2022-06-15,1900-01-06,Northeast,Maryland,Diet Coke,0.5,4000
Sodapop,1185732,2022-06-15,1900-01-06,Northeast,Maryland,Sprite,0.45,3250
Sodapop,1185732,2022-06-15,1900-01-06,Northeast,Maryland,Fanta,0.45,3000
Sodapop,1185732,2022-06-15,1900-01-06,Northeast,Maryland,Powerade,0.5499999999999999,3000
Sodapop,1185732,2022-06-15,1900-01-06,Northeast,Maryland,Dasani Water,0.6,4500
Sodapop,1185732,2022-07-13,1900-01-07,Northeast,Maryland,Coca-Cola,0.5499999999999999,6750
Sodapop,1185732,2022-07-13,1900-01-07,Northeast,Maryland,Diet Coke,0.5,4250
Sodapop,1185732,2022-07-13,1900-01-07,Northeast,Maryland,Sprite,0.45,3500
Sodapop,1185732,2022-07-13,1900-01-07,Northeast,Maryland,Fanta,0.45,3000
Sodapop,1185732,2022-07-13,1900-01-07,Northeast,Maryland,Powerade,0.5499999999999999,3250
Sodapop,1185732,2022-07-13,1900-01-07,Northeast,Maryland,Dasani Water,0.6,5000
Sodapop,1185732,2022-08-14,1900-01-08,Northeast,Maryland,Coca-Cola,0.5499999999999999,6500
Sodapop,1185732,2022-08-14,1900-01-08,Northeast,Maryland,Diet Coke,0.5,4250
Sodapop,1185732,2022-08-14,1900-01-08,Northeast,Maryland,Sprite,0.45,3500
Sodapop,1185732,2022-08-14,1900-01-08,Northeast,Maryland,Fanta,0.45,2500
Sodapop,1185732,2022-08-14,1900-01-08,Northeast,Maryland,Powerade,0.5499999999999999,2250
Sodapop,1185732,2022-08-14,1900-01-08,Northeast,Maryland,Dasani Water,0.6,4000
Sodapop,1185732,2022-09-13,1900-01-09,Northeast,Maryland,Coca-Cola,0.5499999999999999,5250
Sodapop,1185732,2022-09-13,1900-01-09,Northeast,Maryland,Diet Coke,0.5,3250
Sodapop,1185732,2022-09-13,1900-01-09,Northeast,Maryland,Sprite,0.45,2250
Sodapop,1185732,2022-09-13,1900-01-09,Northeast,Maryland,Fanta,0.45,2000
Sodapop,1185732,2022-09-13,1900-01-09,Northeast,Maryland,Powerade,0.5499999999999999,2000
Sodapop,1185732,2022-09-13,1900-01-09,Northeast,Maryland,Dasani Water,0.6,3000
Sodapop,1185732,2022-10-15,1900-01-10,Northeast,Maryland,Coca-Cola,0.6,4750
Sodapop,1185732,2022-10-15,1900-01-10,Northeast,Maryland,Diet Coke,0.55,3000
Sodapop,1185732,2022-10-15,1900-01-10,Northeast,Maryland,Sprite,0.55,2000
Sodapop,1185732,2022-10-15,1900-01-10,Northeast,Maryland,Fanta,0.55,1750
Sodapop,1185732,2022-10-15,1900-01-10,Northeast,Maryland,Powerade,0.65,1750
Sodapop,1185732,2022-10-15,1900-01-10,Northeast,Maryland,Dasani Water,0.7,3000
Sodapop,1185732,2022-11-14,1900-01-11,Northeast,Maryland,Coca-Cola,0.65,4500
Sodapop,1185732,2022-11-14,1900-01-11,Northeast,Maryland,Diet Coke,0.55,3250
Sodapop,1185732,2022-11-14,1900-01-11,Northeast,Maryland,Sprite,0.55,3200
Sodapop,1185732,2022-11-14,1900-01-11,Northeast,Maryland,Fanta,0.55,3000
Sodapop,1185732,2022-11-14,1900-01-11,Northeast,Maryland,Powerade,0.65,2750
Sodapop,1185732,2022-11-14,1900-01-11,Northeast,Maryland,Dasani Water,0.7,3750
Sodapop,1185732,2022-12-13,1900-01-12,Northeast,Maryland,Coca-Cola,0.65,6000
Sodapop,1185732,2022-12-13,1900-01-12,Northeast,Maryland,Diet Coke,0.55,4000
Sodapop,1185732,2022-12-13,1900-01-12,Northeast,Maryland,Sprite,0.55,3750
Sodapop,1185732,2022-12-13,1900-01-12,Northeast,Maryland,Fanta,0.55,3250
Sodapop,1185732,2022-12-13,1900-01-12,Northeast,Maryland,Powerade,0.65,3250
Sodapop,1185732,2022-12-13,1900-01-12,Northeast,Maryland,Dasani Water,0.7,4250
Sodapop,1185732,2022-01-10,1900-01-01,Northeast,Delaware,Coca-Cola,0.35000000000000003,4750
Sodapop,1185732,2022-01-10,1900-01-01,Northeast,Delaware,Diet Coke,0.35000000000000003,2750
Sodapop,1185732,2022-01-10,1900-01-01,Northeast,Delaware,Sprite,0.25000000000000006,2750
Sodapop,1185732,2022-01-10,1900-01-01,Northeast,Delaware,Fanta,0.3,1250
Sodapop,1185732,2022-01-10,1900-01-01,Northeast,Delaware,Powerade,0.45,1750
Sodapop,1185732,2022-01-10,1900-01-01,Northeast,Delaware,Dasani Water,0.35000000000000003,2750
Sodapop,1185732,2022-02-08,1900-01-02,Northeast,Delaware,Coca-Cola,0.35000000000000003,5250
Sodapop,1185732,2022-02-08,1900-01-02,Northeast,Delaware,Diet Coke,0.35000000000000003,1750
Sodapop,1185732,2022-02-08,1900-01-02,Northeast,Delaware,Sprite,0.25000000000000006,2250
Sodapop,1185732,2022-02-08,1900-01-02,Northeast,Delaware,Fanta,0.3,1000
Sodapop,1185732,2022-02-08,1900-01-02,Northeast,Delaware,Powerade,0.45,1750
Sodapop,1185732,2022-02-08,1900-01-02,Northeast,Delaware,Dasani Water,0.35000000000000003,2750
Sodapop,1185732,2022-03-06,1900-01-03,Northeast,Delaware,Coca-Cola,0.35000000000000003,4950
Sodapop,1185732,2022-03-06,1900-01-03,Northeast,Delaware,Diet Coke,0.35000000000000003,2000
Sodapop,1185732,2022-03-06,1900-01-03,Northeast,Delaware,Sprite,0.25000000000000006,2250
Sodapop,1185732,2022-03-06,1900-01-03,Northeast,Delaware,Fanta,0.3,750
Sodapop,1185732,2022-03-06,1900-01-03,Northeast,Delaware,Powerade,0.45,1250
Sodapop,1185732,2022-03-06,1900-01-03,Northeast,Delaware,Dasani Water,0.35000000000000003,2250
Sodapop,1185732,2022-04-07,1900-01-04,Northeast,Delaware,Coca-Cola,0.35000000000000003,4750
Sodapop,1185732,2022-04-07,1900-01-04,Northeast,Delaware,Diet Coke,0.35000000000000003,1750
Sodapop,1185732,2022-04-07,1900-01-04,Northeast,Delaware,Sprite,0.25000000000000006,1750
Sodapop,1185732,2022-04-07,1900-01-04,Northeast,Delaware,Fanta,0.3,1000
Sodapop,1185732,2022-04-07,1900-01-04,Northeast,Delaware,Powerade,0.45,1000
Sodapop,1185732,2022-04-07,1900-01-04,Northeast,Delaware,Dasani Water,0.35000000000000003,2500
Sodapop,1185732,2022-05-06,1900-01-05,Northeast,Delaware,Coca-Cola,0.49999999999999994,5200
Sodapop,1185732,2022-05-06,1900-01-05,Northeast,Delaware,Diet Coke,0.45,2250
Sodapop,1185732,2022-05-06,1900-01-05,Northeast,Delaware,Sprite,0.4,2500
Sodapop,1185732,2022-05-06,1900-01-05,Northeast,Delaware,Fanta,0.4,2000
Sodapop,1185732,2022-05-06,1900-01-05,Northeast,Delaware,Powerade,0.49999999999999994,2250
Sodapop,1185732,2022-05-06,1900-01-05,Northeast,Delaware,Dasani Water,0.5499999999999999,3500
Sodapop,1185732,2022-06-08,1900-01-06,Northeast,Delaware,Coca-Cola,0.49999999999999994,6000
Sodapop,1185732,2022-06-08,1900-01-06,Northeast,Delaware,Diet Coke,0.45,3500
Sodapop,1185732,2022-06-08,1900-01-06,Northeast,Delaware,Sprite,0.4,2750
Sodapop,1185732,2022-06-08,1900-01-06,Northeast,Delaware,Fanta,0.4,2500
Sodapop,1185732,2022-06-08,1900-01-06,Northeast,Delaware,Powerade,0.49999999999999994,2500
Sodapop,1185732,2022-06-08,1900-01-06,Northeast,Delaware,Dasani Water,0.5499999999999999,4000
Sodapop,1185732,2022-07-06,1900-01-07,Northeast,Delaware,Coca-Cola,0.49999999999999994,6250
Sodapop,1185732,2022-07-06,1900-01-07,Northeast,Delaware,Diet Coke,0.45,3750
Sodapop,1185732,2022-07-06,1900-01-07,Northeast,Delaware,Sprite,0.4,3000
Sodapop,1185732,2022-07-06,1900-01-07,Northeast,Delaware,Fanta,0.4,2500
Sodapop,1185732,2022-07-06,1900-01-07,Northeast,Delaware,Powerade,0.49999999999999994,2750
Sodapop,1185732,2022-07-06,1900-01-07,Northeast,Delaware,Dasani Water,0.5499999999999999,4500
Sodapop,1185732,2022-08-07,1900-01-08,Northeast,Delaware,Coca-Cola,0.49999999999999994,6000
Sodapop,1185732,2022-08-07,1900-01-08,Northeast,Delaware,Diet Coke,0.45,3750
Sodapop,1185732,2022-08-07,1900-01-08,Northeast,Delaware,Sprite,0.4,3000
Sodapop,1185732,2022-08-07,1900-01-08,Northeast,Delaware,Fanta,0.4,2000
Sodapop,1185732,2022-08-07,1900-01-08,Northeast,Delaware,Powerade,0.49999999999999994,1750
Sodapop,1185732,2022-08-07,1900-01-08,Northeast,Delaware,Dasani Water,0.5499999999999999,3500
Sodapop,1185732,2022-09-06,1900-01-09,Northeast,Delaware,Coca-Cola,0.49999999999999994,4750
Sodapop,1185732,2022-09-06,1900-01-09,Northeast,Delaware,Diet Coke,0.45,2750
Sodapop,1185732,2022-09-06,1900-01-09,Northeast,Delaware,Sprite,0.4,1750
Sodapop,1185732,2022-09-06,1900-01-09,Northeast,Delaware,Fanta,0.4,1500
Sodapop,1185732,2022-09-06,1900-01-09,Northeast,Delaware,Powerade,0.49999999999999994,1500
Sodapop,1185732,2022-09-06,1900-01-09,Northeast,Delaware,Dasani Water,0.5499999999999999,2500
Sodapop,1185732,2022-10-08,1900-01-10,Northeast,Delaware,Coca-Cola,0.5499999999999999,4250
Sodapop,1185732,2022-10-08,1900-01-10,Northeast,Delaware,Diet Coke,0.5,2500
Sodapop,1185732,2022-10-08,1900-01-10,Northeast,Delaware,Sprite,0.5,1500
Sodapop,1185732,2022-10-08,1900-01-10,Northeast,Delaware,Fanta,0.5,1250
Sodapop,1185732,2022-10-08,1900-01-10,Northeast,Delaware,Powerade,0.6,1250
Sodapop,1185732,2022-10-08,1900-01-10,Northeast,Delaware,Dasani Water,0.6499999999999999,2500
